"idx","data","godzina","flow"
"3193","12/03/2014","03",13.5
"3194","12/03/2014","04",31.25
"3195","12/03/2014","05",66.75
"3196","12/03/2014","06",159.75
"3197","12/03/2014","07",362.5
"3198","12/03/2014","08",415.25
"3199","12/03/2014","09",272.75
"3200","12/03/2014","10",208.25
"3201","12/03/2014","11",218.25
"3202","12/03/2014","12",196.25
"3203","12/03/2014","13",204.5
"3204","12/03/2014","14",221.75
"3205","12/03/2014","15",232.75
"3206","12/03/2014","16",248.75
"3207","12/03/2014","17",263.25
"3208","12/03/2014","18",169.5
"3209","12/03/2014","19",123.25
"3210","12/03/2014","20",63.75
"3211","12/03/2014","21",49
"3212","12/03/2014","22",35.75
"3213","12/03/2014","23",21
"3214","12/04/2014","00",25.75
"3215","12/04/2014","01",18
"3216","12/04/2014","02",12.5
"3217","12/04/2014","03",11.5
"3218","12/04/2014","04",15.5
"3219","12/04/2014","05",39
"3220","12/04/2014","06",73.75
"3221","12/04/2014","07",123.25
"3222","12/04/2014","08",188.75
"3223","12/04/2014","09",256
"3224","12/04/2014","10",244.5
"3225","12/04/2014","11",237
"3226","12/04/2014","12",254.75
"3227","12/04/2014","13",240.75
"3228","12/04/2014","14",228.25
"3229","12/04/2014","15",229.25
"3230","12/04/2014","16",251
"3231","12/04/2014","17",314.75
"3232","12/04/2014","18",207.5
"3233","12/04/2014","19",164.25
"3234","12/04/2014","20",130.75
"3235","12/04/2014","21",96.25
"3236","12/04/2014","22",50
"3237","12/04/2014","23",37
"3238","12/05/2014","00",18.1875
"3239","12/05/2014","01",8.75
"3240","12/05/2014","02",12.8125
"3241","12/05/2014","03",17.25
"3242","12/05/2014","04",37.5
"3243","12/05/2014","05",90
"3244","12/05/2014","06",163
"3245","12/05/2014","07",387.75
"3246","12/05/2014","08",403.75
"3247","12/05/2014","09",262
"3248","12/05/2014","10",216.5
"3249","12/05/2014","11",194
"3250","12/05/2014","12",208.5
"3251","12/05/2014","13",210.5
"3252","12/05/2014","14",190
"3253","12/05/2014","15",213.25
"3254","12/05/2014","16",241
"3255","12/05/2014","17",251.75
"3256","12/05/2014","18",155.75
"3257","12/05/2014","19",108.5
"3258","12/05/2014","20",72
"3259","12/05/2014","21",49.25
"3260","12/05/2014","22",34
"3261","12/05/2014","23",25.75
"3262","12/06/2014","00",17
"3263","12/06/2014","01",10.25
"3264","12/06/2014","02",10.5
"3265","12/06/2014","03",21.5
"3266","12/06/2014","04",34.25
"3267","12/06/2014","05",80
"3268","12/06/2014","06",161.75
"3269","12/06/2014","07",362.75
"3270","12/06/2014","08",424.25
"3271","12/06/2014","09",283.75
"3272","12/06/2014","10",219.25
"3273","12/06/2014","11",204.25
"3274","12/06/2014","12",201.25
"3275","12/06/2014","13",222.25
"3276","12/06/2014","14",219.75
"3277","12/06/2014","15",249.25
"3278","12/06/2014","16",271.75
"3279","12/06/2014","17",275
"3280","12/06/2014","18",205.5
"3281","12/06/2014","19",128.25
"3282","12/06/2014","20",80
"3283","12/06/2014","21",48.25
"3284","12/06/2014","22",44.75
"3285","12/06/2014","23",22.25
"3286","12/07/2014","00",30.75
"3287","12/07/2014","01",19.75
"3288","12/07/2014","02",15.25
"3289","12/07/2014","03",17.5
"3290","12/07/2014","04",16
"3291","12/07/2014","05",45.75
"3292","12/07/2014","06",73.75
"3293","12/07/2014","07",138.75
"3294","12/07/2014","08",217
"3295","12/07/2014","09",270.75
"3296","12/07/2014","10",268.25
"3297","12/07/2014","11",290
"3298","12/07/2014","12",261.25
"3299","12/07/2014","13",249.25
"3300","12/07/2014","14",251.5
"3301","12/07/2014","15",183.75
"3302","12/07/2014","16",184
"3303","12/07/2014","17",206.25
"3304","12/07/2014","18",161.25
"3305","12/07/2014","19",127.75
"3306","12/07/2014","20",90.5
"3307","12/07/2014","21",110.25
"3308","12/07/2014","22",54.5
"3309","12/07/2014","23",51.25
"3310","12/08/2014","00",34.25
"3311","12/08/2014","01",13.5
"3312","12/08/2014","02",24.75
"3313","12/08/2014","03",15.8125
"3314","12/08/2014","04",35
"3315","12/08/2014","05",75.5
"3316","12/08/2014","06",161.75
"3317","12/08/2014","07",323.75
"3318","12/08/2014","08",351.5
"3319","12/08/2014","09",273.25
"3320","12/08/2014","10",238.75
"3321","12/08/2014","11",242.5
"3322","12/08/2014","12",229.75
"3323","12/08/2014","13",239.25
"3324","12/08/2014","14",210.5
"3325","12/08/2014","15",221.25
"3326","12/08/2014","16",273.25
"3327","12/08/2014","17",258.75
"3328","12/08/2014","18",225
"3329","12/08/2014","19",143.25
"3330","12/08/2014","20",84.75
"3331","12/08/2014","21",76
"3332","12/08/2014","22",64.5
"3333","12/08/2014","23",42.75
"3334","12/09/2014","00",37.5
"3335","12/09/2014","01",19.5
"3336","12/09/2014","02",13.25
"3337","12/09/2014","03",11.5
"3338","12/09/2014","04",37
"3339","12/09/2014","05",71.75
"3340","12/09/2014","06",167.5
"3341","12/09/2014","07",360.25
"3342","12/09/2014","08",382.25
"3343","12/09/2014","09",297.25
"3344","12/09/2014","10",238.5
"3345","12/09/2014","11",236
"3346","12/09/2014","12",236.25
"3347","12/09/2014","13",229.25
"3348","12/09/2014","14",206.75
"3349","12/09/2014","15",267.75
"3350","12/09/2014","16",297.5
"3351","12/09/2014","17",257.75
"3352","12/09/2014","18",193.75
"3353","12/09/2014","19",155
"3354","12/09/2014","20",91.25
"3355","12/09/2014","21",123
"3356","12/09/2014","22",45.5
"3357","12/09/2014","23",72.75
"3358","12/10/2014","00",29.75
"3359","12/10/2014","01",18.25
"3360","12/10/2014","02",15.75
"3361","12/10/2014","03",12.75
"3362","12/10/2014","04",10.875
"3363","12/10/2014","05",23.875
"3364","12/10/2014","06",38.5
"3365","12/10/2014","07",74.125
"3366","12/10/2014","08",98.375
"3367","12/10/2014","09",168.75
"3368","12/10/2014","10",207.5
"3369","12/10/2014","11",207.75
"3370","12/10/2014","12",229.75
"3371","12/10/2014","13",196.5
"3372","12/10/2014","14",179.625
"3373","12/10/2014","15",183.125
"3374","12/10/2014","16",189.375
"3375","12/10/2014","17",165.25
"3376","12/10/2014","18",137.125
"3377","12/10/2014","19",104.25
"3378","12/10/2014","20",64.875
"3379","12/10/2014","21",48.75
"3380","12/10/2014","22",30.25
"3381","12/10/2014","23",17.875
"3382","12/11/2014","00",14.125
"3383","12/11/2014","01",12.6875
"3384","12/11/2014","02",10.625
"3385","12/11/2014","03",13.875
"3386","12/11/2014","04",26.5
"3387","12/11/2014","05",67.5
"3388","12/11/2014","06",152.75
"3389","12/11/2014","07",379
"3390","12/11/2014","08",434.125
"3391","12/11/2014","09",281.25
"3392","12/11/2014","10",238.75
"3393","12/11/2014","11",211.5
"3394","12/11/2014","12",197.375
"3395","12/11/2014","13",203.5
"3396","12/11/2014","14",189
"3397","12/11/2014","15",211.625
"3398","12/11/2014","16",233
"3399","12/11/2014","17",247.5
"3400","12/11/2014","18",187.375
"3401","12/11/2014","19",109.375
"3402","12/11/2014","20",64.375
"3403","12/11/2014","21",47.75
"3404","12/11/2014","22",38.125
"3405","12/11/2014","23",20.875
"3406","12/12/2014","00",19.25
"3407","12/12/2014","01",12.75
"3408","12/12/2014","02",10.875
"3409","12/12/2014","03",14.625
"3410","12/12/2014","04",26.75
"3411","12/12/2014","05",69.25
"3412","12/12/2014","06",133.375
"3413","12/12/2014","07",341.5
"3414","12/12/2014","08",392.125
"3415","12/12/2014","09",307.625
"3416","12/12/2014","10",240
"3417","12/12/2014","11",233.5
"3418","12/12/2014","12",218.875
"3419","12/12/2014","13",213.5
"3420","12/12/2014","14",223.25
"3421","12/12/2014","15",227
"3422","12/12/2014","16",238
"3423","12/12/2014","17",238.625
"3424","12/12/2014","18",178
"3425","12/12/2014","19",126.625
"3426","12/12/2014","20",77.125
"3427","12/12/2014","21",56.375
"3428","12/12/2014","22",45.375
"3429","12/12/2014","23",43.375
"3430","13/01/2014","00",11.875
"3431","13/01/2014","01",7.3125
"3432","13/01/2014","02",9.5
"3433","13/01/2014","03",13.815
"3434","13/01/2014","04",35.5
"3435","13/01/2014","05",77.125
"3436","13/01/2014","06",145
"3437","13/01/2014","07",344.5
"3438","13/01/2014","08",405
"3439","13/01/2014","09",267
"3440","13/01/2014","10",210.25
"3441","13/01/2014","11",198.875
"3442","13/01/2014","12",184.25
"3443","13/01/2014","13",191.625
"3444","13/01/2014","14",175.375
"3445","13/01/2014","15",196.875
"3446","13/01/2014","16",210.125
"3447","13/01/2014","17",223.375
"3448","13/01/2014","18",136.875
"3449","13/01/2014","19",90.125
"3450","13/01/2014","20",53.75
"3451","13/01/2014","21",46.25
"3452","13/01/2014","22",30.625
"3453","13/01/2014","23",15.75
"3454","13/02/2014","00",13
"3455","13/02/2014","01",7.875
"3456","13/02/2014","02",18.375
"3457","13/02/2014","03",9
"3458","13/02/2014","04",24.75
"3459","13/02/2014","05",42.25
"3460","13/02/2014","06",119.5
"3461","13/02/2014","07",308.25
"3462","13/02/2014","08",396.5
"3463","13/02/2014","09",278.5
"3464","13/02/2014","10",228.25
"3465","13/02/2014","11",221.75
"3466","13/02/2014","12",216.75
"3467","13/02/2014","13",210.75
"3468","13/02/2014","14",208.5
"3469","13/02/2014","15",206.25
"3470","13/02/2014","16",226.75
"3471","13/02/2014","17",239
"3472","13/02/2014","18",156.25
"3473","13/02/2014","19",109.5
"3474","13/02/2014","20",65.25
"3475","13/02/2014","21",58
"3476","13/02/2014","22",52
"3477","13/02/2014","23",25.5
"3478","13/03/2014","00",21.75
"3479","13/03/2014","01",17.4375
"3480","13/03/2014","02",19.0625
"3481","13/03/2014","03",10.75
"3482","13/03/2014","04",32.75
"3483","13/03/2014","05",82.25
"3484","13/03/2014","06",154.75
"3485","13/03/2014","07",369.75
"3486","13/03/2014","08",409.25
"3487","13/03/2014","09",281.25
"3488","13/03/2014","10",227
"3489","13/03/2014","11",200
"3490","13/03/2014","12",194.75
"3491","13/03/2014","13",197.5
"3492","13/03/2014","14",199.5
"3493","13/03/2014","15",219
"3494","13/03/2014","16",259.75
"3495","13/03/2014","17",248
"3496","13/03/2014","18",185
"3497","13/03/2014","19",114
"3498","13/03/2014","20",73.75
"3499","13/03/2014","21",52
"3500","13/03/2014","22",41.75
"3501","13/03/2014","23",25.25
"3502","13/04/2014","00",31.75
"3503","13/04/2014","01",18
"3504","13/04/2014","02",19.25
"3505","13/04/2014","03",9.75
"3506","13/04/2014","04",9.25
"3507","13/04/2014","05",27
"3508","13/04/2014","06",43.75
"3509","13/04/2014","07",82.5
"3510","13/04/2014","08",101.5
"3511","13/04/2014","09",153.75
"3512","13/04/2014","10",210.5
"3513","13/04/2014","11",212.75
"3514","13/04/2014","12",209.25
"3515","13/04/2014","13",201
"3516","13/04/2014","14",181
"3517","13/04/2014","15",189.75
"3518","13/04/2014","16",221
"3519","13/04/2014","17",182.5
"3520","13/04/2014","18",150
"3521","13/04/2014","19",119.25
"3522","13/04/2014","20",68
"3523","13/04/2014","21",77.75
"3524","13/04/2014","22",36.25
"3525","13/04/2014","23",31.25
"3526","13/05/2014","00",14.5
"3527","13/05/2014","01",14
"3528","13/05/2014","02",14.125
"3529","13/05/2014","03",17.5625
"3530","13/05/2014","04",26.25
"3531","13/05/2014","05",83.75
"3532","13/05/2014","06",163.5
"3533","13/05/2014","07",389.75
"3534","13/05/2014","08",422.5
"3535","13/05/2014","09",279.5
"3536","13/05/2014","10",239.75
"3537","13/05/2014","11",214
"3538","13/05/2014","12",201.75
"3539","13/05/2014","13",195.75
"3540","13/05/2014","14",208.75
"3541","13/05/2014","15",230
"3542","13/05/2014","16",249.75
"3543","13/05/2014","17",260.25
"3544","13/05/2014","18",169
"3545","13/05/2014","19",126.5
"3546","13/05/2014","20",67
"3547","13/05/2014","21",60.75
"3548","13/05/2014","22",35.25
"3549","13/05/2014","23",27.5
"3550","13/06/2014","00",13.75
"3551","13/06/2014","01",10.25
"3552","13/06/2014","02",13.875
"3553","13/06/2014","03",16
"3554","13/06/2014","04",32.5
"3555","13/06/2014","05",74.75
"3556","13/06/2014","06",161
"3557","13/06/2014","07",366
"3558","13/06/2014","08",391.25
"3559","13/06/2014","09",299.5
"3560","13/06/2014","10",226.25
"3561","13/06/2014","11",225.25
"3562","13/06/2014","12",219.5
"3563","13/06/2014","13",236.25
"3564","13/06/2014","14",213
"3565","13/06/2014","15",241
"3566","13/06/2014","16",265.75
"3567","13/06/2014","17",248.75
"3568","13/06/2014","18",207.25
"3569","13/06/2014","19",144.25
"3570","13/06/2014","20",83
"3571","13/06/2014","21",52
"3572","13/06/2014","22",50
"3573","13/06/2014","23",32.5
"3574","13/07/2014","00",56
"3575","13/07/2014","01",24.5
"3576","13/07/2014","02",16.5
"3577","13/07/2014","03",11
"3578","13/07/2014","04",9.3125
"3579","13/07/2014","05",25.5
"3580","13/07/2014","06",35.75
"3581","13/07/2014","07",87.75
"3582","13/07/2014","08",102.5
"3583","13/07/2014","09",183.75
"3584","13/07/2014","10",204.75
"3585","13/07/2014","11",275
"3586","13/07/2014","12",203.75
"3587","13/07/2014","13",211
"3588","13/07/2014","14",176.75
"3589","13/07/2014","15",165.25
"3590","13/07/2014","16",194.25
"3591","13/07/2014","17",199.25
"3592","13/07/2014","18",188
"3593","13/07/2014","19",127
"3594","13/07/2014","20",88
"3595","13/07/2014","21",78
"3596","13/07/2014","22",33.5
"3597","13/07/2014","23",35
"3598","13/08/2014","00",16.3125
"3599","13/08/2014","01",26.75
"3600","13/08/2014","02",19
"3601","13/08/2014","03",22.25
"3602","13/08/2014","04",28.25
"3603","13/08/2014","05",72.75
"3604","13/08/2014","06",158
"3605","13/08/2014","07",332.5
"3606","13/08/2014","08",373.75
"3607","13/08/2014","09",287.5
"3608","13/08/2014","10",257.75
"3609","13/08/2014","11",254
"3610","13/08/2014","12",225
"3611","13/08/2014","13",274.25
"3612","13/08/2014","14",220.25
"3613","13/08/2014","15",221.75
"3614","13/08/2014","16",283.25
"3615","13/08/2014","17",251.5
"3616","13/08/2014","18",214.75
"3617","13/08/2014","19",136.25
"3618","13/08/2014","20",95.75
"3619","13/08/2014","21",92.75
"3620","13/08/2014","22",55.75
"3621","13/08/2014","23",50.5
"3622","13/09/2014","00",53.75
"3623","13/09/2014","01",29.5
"3624","13/09/2014","02",38.5
"3625","13/09/2014","03",14.875
"3626","13/09/2014","04",17.25
"3627","13/09/2014","05",47.5
"3628","13/09/2014","06",68.25
"3629","13/09/2014","07",146.25
"3630","13/09/2014","08",227.5
"3631","13/09/2014","09",253.5
"3632","13/09/2014","10",273.25
"3633","13/09/2014","11",267.25
"3634","13/09/2014","12",264.5
"3635","13/09/2014","13",260.25
"3636","13/09/2014","14",222.5
"3637","13/09/2014","15",202.5
"3638","13/09/2014","16",240
"3639","13/09/2014","17",204
"3640","13/09/2014","18",197.75
"3641","13/09/2014","19",133.5
"3642","13/09/2014","20",86
"3643","13/09/2014","21",83.75
"3644","13/09/2014","22",67.5
"3645","13/09/2014","23",55
"3646","13/10/2014","00",11.5
"3647","13/10/2014","01",6.75
"3648","13/10/2014","02",11.8125
"3649","13/10/2014","03",15.6875
"3650","13/10/2014","04",37.875
"3651","13/10/2014","05",80.5
"3652","13/10/2014","06",152.25
"3653","13/10/2014","07",359.5
"3654","13/10/2014","08",374.625
"3655","13/10/2014","09",247.5
"3656","13/10/2014","10",217.625
"3657","13/10/2014","11",191
"3658","13/10/2014","12",194.5
"3659","13/10/2014","13",190.25
"3660","13/10/2014","14",188.75
"3661","13/10/2014","15",202.375
"3662","13/10/2014","16",224.25
"3663","13/10/2014","17",235.75
"3664","13/10/2014","18",159.875
"3665","13/10/2014","19",104.125
"3666","13/10/2014","20",65.25
"3667","13/10/2014","21",48.5
"3668","13/10/2014","22",32.5
"3669","13/10/2014","23",20.875
"3670","13/11/2014","00",15.75
"3671","13/11/2014","01",12.375
"3672","13/11/2014","02",13
"3673","13/11/2014","03",15.875
"3674","13/11/2014","04",26.625
"3675","13/11/2014","05",71.625
"3676","13/11/2014","06",151.75
"3677","13/11/2014","07",378
"3678","13/11/2014","08",414.75
"3679","13/11/2014","09",280
"3680","13/11/2014","10",236.25
"3681","13/11/2014","11",208
"3682","13/11/2014","12",206.375
"3683","13/11/2014","13",206.5
"3684","13/11/2014","14",201.75
"3685","13/11/2014","15",219
"3686","13/11/2014","16",235.5
"3687","13/11/2014","17",254
"3688","13/11/2014","18",171.875
"3689","13/11/2014","19",119.375
"3690","13/11/2014","20",71
"3691","13/11/2014","21",58.5
"3692","13/11/2014","22",40.625
"3693","13/11/2014","23",26.5
"3694","13/12/2014","00",32.5
"3695","13/12/2014","01",22.5
"3696","13/12/2014","02",18
"3697","13/12/2014","03",15
"3698","13/12/2014","04",13.5
"3699","13/12/2014","05",36
"3700","13/12/2014","06",69.5
"3701","13/12/2014","07",139.25
"3702","13/12/2014","08",234.5
"3703","13/12/2014","09",309
"3704","13/12/2014","10",277.5
"3705","13/12/2014","11",277
"3706","13/12/2014","12",268.5
"3707","13/12/2014","13",253.5
"3708","13/12/2014","14",196
"3709","13/12/2014","15",186.75
"3710","13/12/2014","16",187.5
"3711","13/12/2014","17",152.5
"3712","13/12/2014","18",149.5
"3713","13/12/2014","19",100.5
"3714","13/12/2014","20",67.5
"3715","13/12/2014","21",63.5
"3716","13/12/2014","22",43.75
"3717","13/12/2014","23",47.5
"3718","14/01/2014","00",10.75
"3719","14/01/2014","01",11.69
"3720","14/01/2014","02",9.6575
"3721","14/01/2014","03",13.815
"3722","14/01/2014","04",23.875
"3723","14/01/2014","05",69.25
"3724","14/01/2014","06",139.875
"3725","14/01/2014","07",346.75
"3726","14/01/2014","08",413.875
"3727","14/01/2014","09",261.125
"3728","14/01/2014","10",219.375
"3729","14/01/2014","11",203.5
"3730","14/01/2014","12",196
"3731","14/01/2014","13",193.5
"3732","14/01/2014","14",179.5
"3733","14/01/2014","15",199.125
"3734","14/01/2014","16",222
"3735","14/01/2014","17",225.625
"3736","14/01/2014","18",154.75
"3737","14/01/2014","19",104
"3738","14/01/2014","20",59.25
"3739","14/01/2014","21",51.75
"3740","14/01/2014","22",34.75
"3741","14/01/2014","23",20.22
"3742","14/02/2014","00",14
"3743","14/02/2014","01",18.25
"3744","14/02/2014","02",13.75
"3745","14/02/2014","03",12.75
"3746","14/02/2014","04",24.75
"3747","14/02/2014","05",60
"3748","14/02/2014","06",123
"3749","14/02/2014","07",326.5
"3750","14/02/2014","08",386.25
"3751","14/02/2014","09",260
"3752","14/02/2014","10",216
"3753","14/02/2014","11",213.25
"3754","14/02/2014","12",221.25
"3755","14/02/2014","13",208.25
"3756","14/02/2014","14",195
"3757","14/02/2014","15",197.75
"3758","14/02/2014","16",215
"3759","14/02/2014","17",214.25
"3760","14/02/2014","18",140.25
"3761","14/02/2014","19",97.25
"3762","14/02/2014","20",67.75
"3763","14/02/2014","21",41
"3764","14/02/2014","22",31
"3765","14/02/2014","23",32.75
"3766","14/03/2014","00",13.25
"3767","14/03/2014","01",12.5
"3768","14/03/2014","02",11.875
"3769","14/03/2014","03",15.3125
"3770","14/03/2014","04",27.75
"3771","14/03/2014","05",60
"3772","14/03/2014","06",146.75
"3773","14/03/2014","07",347.5
"3774","14/03/2014","08",403.75
"3775","14/03/2014","09",283
"3776","14/03/2014","10",230
"3777","14/03/2014","11",203
"3778","14/03/2014","12",234.5
"3779","14/03/2014","13",220.5
"3780","14/03/2014","14",205.75
"3781","14/03/2014","15",231
"3782","14/03/2014","16",254.25
"3783","14/03/2014","17",254
"3784","14/03/2014","18",181.25
"3785","14/03/2014","19",106.25
"3786","14/03/2014","20",73.5
"3787","14/03/2014","21",52.25
"3788","14/03/2014","22",47
"3789","14/03/2014","23",33
"3790","14/04/2014","00",22.75
"3791","14/04/2014","01",13.25
"3792","14/04/2014","02",12.625
"3793","14/04/2014","03",19.6875
"3794","14/04/2014","04",41
"3795","14/04/2014","05",84.5
"3796","14/04/2014","06",158
"3797","14/04/2014","07",320.5
"3798","14/04/2014","08",341.75
"3799","14/04/2014","09",269
"3800","14/04/2014","10",257.5
"3801","14/04/2014","11",230.25
"3802","14/04/2014","12",213.5
"3803","14/04/2014","13",235
"3804","14/04/2014","14",213.5
"3805","14/04/2014","15",201.75
"3806","14/04/2014","16",256
"3807","14/04/2014","17",248.25
